#separator:tab
#html:false
mestis	halvindian
blanchera	hastigt koka upp
parameter	inställbar konstant
ståta	stoltsera
in corpore	samtliga
avhålla	hindra
dagas	bli ljust
ellips	oval
enzym	påskyndande kroppsämne
debil	lätt utvecklingsstörd
betitta	betrakta
absorbera	suga upp
precisera	klargöra noggrannare
hädelse	gudshån
fluorescera	stråla ut
timlig	världslig
beakta	ta hänsyn till
kinotek	filmarkiv
permittera	avskeda; ge ledigt
premiera	belöna
divis	bindestreck
plakett	fyrkantig medalj
partikulär	en särskild
kännas vid	erkänna
groll	ovänskap
crème de la crème	samhällets förnämsta
grafonomi	läran om skriften
kryptisk	svårbegriplig
per capita	för varje enskild person
flack	platt
konvolut	stort brev; omslag
kakafoni	missljud
märs	mastkorg
vemodig	sorgsen
air	stämning; min uppsyn
oförbrännelig	outtröttlig
dividera	prata hit och dit
pseudonym	påhittat namn
aggressiv	utmanande
kvalfull	plågsam
stridig	trotsig
hävdvunnen	allmännt accepterad
panteism	att gud finns i allt
notis	kort artikel
spendera	utbetala
blini	boveteplätt
aerodrom	flygplats
vanföreställning	tankevilla
föranlåta	ge anledning till
heterogen	olikartad
allbekant	välkänd
ynnest	välvilja; förmån
inspiration	ingivelse
fosforit	sedimentär bildning
cineast	filmkännare
pjoller	barnsligt struntprat
kinkig	gnällig
intig	tom
oreserverad	fullständig
revelj	väckningssignal
ambrosia	gudarnas mat
ingeny	oskuldsfull flicka
brainstorming	gemensam idékläckning
madrigal	en äldre musikform
i långa banor	i stor mängd
agitera	ivrigt argumentera för
decimera	minska
fagra ord	betydelselöst uttalande
ebenholts	trätyp
visera	kontrollera
milstolpe	viktigt steg på vägen
analog	likartad
mörkertal	oredovisad statistisk
kolik	tarmkrämpor
aversion	motvilja
exulant	landsflykting
fars	komiskt teaterstycke
avnämare	köpare
prestige	anseende
fasett	slipad yta
förförisk	lockande
escargot	snigel
examination	prövning
ofog	bus
albumin	protein i blodet
quenell	fiskfärs eller köttbulle
sirlig	fin och dekorativ
absens	kortvarig medvetslöshet
dragga	söka på sjöbotten
frontespis	variant av byggnadsfasad
pixel	bildpunkt på skärm
naiv	godtrogen
välartad	artig
avbalka	skilja isär
bevingade ord	välkänt uttryck
premiss	förutsättning
pesticid	bekämpningsmedel
affinitet	släktskap
snuggig	snål
ciselera	utmejsla
hätsk	hatfull
tråg	avlångt kärl   Balja, karl, korg, fat, ho, kärl, skål    Hästarna fick havre i ett stort tråg.
budkavle	meddelande
deklination	böjningssätt
hamla	beskära
mumrik	stofil
tinne	upphöjd del av mur
ovarium	äggstock
brigg	tvåmastat segelfartyg
krystad	ansträngd och onaturlig
furstlig	ståtlig
nominell	till namnet, på pappret
blottlägga	göra möjligt att se
brandfackla	utmaning
kärv	skarp
inskränkt	trångsynt
överlupen	överhopad
måttlig	lagom stor
nativitet	födselantal
bitter	besk
bukig	konvex
kultiverad	bildad; förfinad
turbulens	virvelbildning
notabilitet	berömd person
titrering	haltbestämningsmetod
kaliber	mynningsvidd
spegelfäkteri	skenmanöver
misskreditera	ge dåligt rykte
svågerpolitik	gynnande av släktingar
indoktrinera	mata med åsikter
spediera	skicka gods
fikus	busktyp
apokalyps	uppenbarelse; världsslutet
gemene man	folk i allmännhet
substrat	underlag
ambivalent	kluven
kolossal	jättestor
entomologi	läran om insekter
sekretär	byrå med skrivbord
förtänksam	klok
doyen	nestor
perenn	flerårig växt
mandat	uppdrag; riksdagsplats
destruktion	förstörelse
solk	smuts
vidräkning	uppgörelse; kritik
ömkansvärd	beklagansvärd
bordlägga	skjuta upp   eller tillfälligt lägga åt sidan ett ärende för senare behandling, särskilt inom möten eller politiska sammanhang.    Uppskjuta, skjuta upp, fördröja, åsidosätta, temporisera (förhala), inhibera (stoppa), vilandeförklara    Styrelsen beslutade att bordlägga frågan till nästa möte.
erövring	underkuvande, subjugation
pergament	skinn som man skrev på
administration	skötsel av verksamhet
förmak	salong
fascistisk	antidemokratisk
ätt	släkt
herdedikt	eklog
ister	fett
betinga	styra och påverka något
proveniens	ursprung
abdikera	avsäga sig tronen
kulvert	underjordisk korridor
trunk	stor resväska
amnesi	minnesförlust
revers	skuldsedel
försinka	försena
implicit	underförstådd
chic	elegant
konsolidering	förstärkning
minne	hågkomst
anrätta	tillaga måltid
eliminera	ta bort
filatelist	frimärkssamlare
oreflekterad	oöverlagd
utan omsvep	rakt på sak
anda	stämning
snarligen	snart
evart	varthelst
utfästa	lova
betyga	garantera
dock	trots det
skir	tunn och ömtålig
sprudla	forsa
pneumoni	lunginflammation
dragg	ankare
korrespondera	brevväxla; motsvara
tillskynda	Orsaka eller åstadkomma något, ofta i betydelsen att tillfoga (någon något ont) eller att medverka till att något sker.    Tillfoga (orsaka - negativt), åsamka (medföra - negativt), vålla, förorsaka (orsaka), framkalla, åstadkomma, medföra    Hans oaktsamhet kom att tillskynda företaget stora förluster.
mobil	flyttbar; rörligt konstverk
diskretion	finkänslighet
brösta sig	stoltsera och skryta
genus	socialt kön
gömsle	gömställe
fakultet	avdelning på universitet
minutiös	noggrann
blekfet	plussig
stift	biskopsområde
snopen	obehagligt överraskad
kantat	lovsång; hyllningsdikt
vagabond	luffare
initiera	sätta igång
andraga	anföra något
försmäda	bespotta
gallup	opinionsundersökning
gunstling	favorit
bebåda	förutsäga
oas	odlingsbar plats i öknen
skrock	Övertro eller irrationell föreställning om samband mellan händelser.    Övertro, vidskepelse, trolldomstro, vidskeplighet, folktro, magisk föreställning, omen­tro    Hon följde gamla skrock och vägrade gå under en stege.
gaggig	senil
kringsynt	kunnig och erfaren
sarong	höftskynke
klammeri	konflikt; svårighet
ömma för	känna medlidande
budo	kampsport
urban	artig
propaganda	åsiktsspridning
demens	psykisk ålderssjukdom
ina	låta som myggor
efterlåten	undfallande
trosviss	säker, övertygad
receptor	sinnescell
ateist	gudsförnekare
illegal	olaglig
bergtagen	fascinerad
permutation	Ordning eller omkastning av element i en följd; inom matematiken antalet möjliga ordningar av en given mängd.    Permutation (eng)    Omkastning, omplacering, omordning, kombination, arrangemang, variation, sekvens    Antalet möjliga permutationer av tre bokstäver är sex. (olika ordningar = 6)    ABC  ACB  BAC  BCA  CAB  CBA
smidig	lättarbetad
skönja	urskilja
vanför	rörelsehindrad
blamant	genant
bifurkation	förgreningsställe
envoyé	sändebud
infam	elak och lömsk
pådrag	resursinsats
kakofoni	missljud
appendicit	blindtarmsinflammation
hereditär	ärftlig
auskultera	lyssna på
blåblodig	adlig
emancipera	frigöra
kautschuk	gummi
kringskuren	begränsad
allokera	tilldela plats
polemik	hetsig debatt
principryttare	formalist
exspiration	utandning
kongenial	samstämmig
croupier	roulettskötare
baktericid	bakteriedödande
kollrig	förryckt
kommendera	föra befäl över; beordra
förorda	formellt stödja
reformera	förändra
backlash	motreaktion
utan prut	utan krångel
esprit	kvickhet
lättfärdig	oanständig
avsyna	kontrollera
noskig	fånig
fluster	bikupeingång
intervenera	ingripa
syna	granska
fait accompli	fullbordat faktum
fullfjädrad	skicklig
notarie	juridiskt biträde
kanyl	injektionsrör
okarina	lergök
fåfänglig	fruktlös
tvärslå	träbom
försyndelse	brott
harmsen	förargad
åtel	dött jaktlockbete
frekvens	antal
sensuell	sinnlig, vällustig
seriös	högtidlig
perestrojka	förändring
stryka på foten	ge vika
finstämd	lågmäld och nyanserad
överspänd	uppjagad
till äventyrs	mot förmodan
spirituosa	Stark alkoholdryck, särskilt sprit framställd genom destillation.  Sprit, brännvin, starkdryck, destillat, akvavit, likör, etanol  Resenären försökte föra in spirituosa över gränsen utan att deklarera den.
vegetera	leva i overksamhet
sutur	kirurgiska stygn
hygge	avverkat skogsområde
kinetik	rörelselära
tillge	förlåta
ackvirera	anskaffa
svartsynt	pessimistisk
frosseri	vällevnad
tyrann	grym härskare
galeas	litet segelfartyg
sätta sig	sjunka
avrad	arrendeavgift
lemlästa	skada svårt
typifiera	likrikta
misstro	tvivel
bomma	missa
patrask	slödder
måg	svärson
klärobskyr	både ljus och dunkel
dusör	penningåva
page	frisyr; kunglig tjänare
ortografi	rättstavning
kadaverdisciplin	blind lydnad
cumulus	stackmoln
kiropraktor	kotknackare
vademecum	liten fickhandbok
hurtig	käck
bida	invänta
romb	skev kvadrat
koger	pilfodral
administrera	förvalta
diffundera	sprida och blanda sig
fantomsmärta	inbillad amputerad smärta
hemfalla	hänge
adjunkt	lärare eller präst
opasslig	småsjuk
urarta	utvecklas negativt
kaos	oreda
embonpoint	korpulens
assurera	försäkra
dragon	ryttarsoldat
journal	anteckningar, ex om patient
kallprata	samtala ytligt
stipendium	penningunderstöd
gitta	förmå
vakant	ledig
slokörad	besviken
optimera	göra så bra som möjligt
sinka	fördröja
diskotek	skivsamling
excellens	titel
trugas	övertalas
agens	verksam faktor
lekamen	kropp
agrar	jordbruksanknuten
emancipation	frigörelse från förmynderi
bibba	hop
cynisk	krass
pimpinett	överdrivet prydlig
panera	använda ströbröd på
fänrik	militär titel
explicit	uttryckligen
skrida	röra sig långsamt
övervara	bevista
jarl	hövding
skrockfull	vidskeplig
hydrat	kemisk vattenförening
approbera	godta
plisserad	med små veck
sans facon	helt enkelt
portier	hotellbetjänt
återkalla	kalla tillbaka
misskunda	förbarma sig
vedervärdig	avskyvärd
palpera	undersöka med händerna
diglossi	tvåspråkighet
stripig	om okammat hår
förbehållsam	tystlåten och reserverad
makramé	konstverk av knutar
epålett	axelprydnad
norm	regel, standard
acklamation	bifallsrop istf omröstning
kajak	inbyggd kanot
villfara	bevilja
rapsodiskt	lösryckt
en face	rakt framifrån
systematik	planmässighet
sisyfosarbete	fruktlöst evighetsarbete
argusöga	vaksam blick
menig	ej befäl
pennalism	kamratförtryck
vägvill	osäker på vägen
psoriasis	en hudsjukdom
subsidier	ekonomiskt understöd
irreversibel	obotlig
huta åt	tillrättavisa
restera	återstå
enslig	isolerad
prudentlig	överdrivet noggrann
kulen	småkall
bråd	hastig
uppfylla	utföra
härbre	förrådshus
utspekulerad	listigt planerad
slå an	bli omtyckt
förbiseende	misstag pga glömska
betänklighet	tvekan
sakföra	åtala
menighet	samling människor
daggert	dolk
bekväma sig till	förmå motvilligt göra
lutter	enbart
pacifist	fredsvän
vittra	skogsfru
kymig	okamratlig
dispersion	spridning
allians	samarbete
trumfa igenom	driva fram
kurtage	mäklararvode
revidera	granska och omarbeta
kokett	tillgjord och behagsjuk
akropol	hög borgklippa
distingerad	förnäm
skymf	förolämpning
vigör	hälsa och livskraft
sägen	gammal saga
inpränta	lära in
aritmetik	räknelära
attaché	diplomatisk tjänsteman
akut	plötslig och allvarlig
gynekolog	kvinnoläkare
somnambul	sömngångare
ofärdig	vanför
pervers	onaturlig
giljotin	halshuggningsredskap
brådstörtad	hastig
harem	kvinnohus
veneration	djup vördnad
barbacka	rida utan sadel
resumé	sammanfattning
spattig	stelbent
driven	erfaren
lystra	vara uppmärksam
outsinlig	outtömlig
karburator	förgasare
stilton	ostsort
popularisera	göra mer lättillgänglig
effektsökeri	ytliga imponeringsförsök
staffli	tavelställning
antipyrin	febernedsättande medel
expropriation	tvångsinlösen
katalysera	utlösa
briefing	kortfattad information
förtöja	Att förankra ett fartyg vid kaj, brygga eller boj med tåg eller rep.    Moor (to moor), angöra, förankra, binda fast, surra (binda fast), fästa, ankra          Kaptenen förtöjde skeppet vid kajen innan besättningen gick i land.
avglans	återsken
trymå	väggspegel
intermittent	ryckvis återkommande
blamera sig	skämma ut sig
legal	laglig
bottenlös	enorm
talisman	magisk amulett
grandios	storslagen
motiv	anledning; centralt tema
skeptisk	tvivlande
hostia	nattvardsbröd
guttaperka	gummiliknande ämne
apatisk	håglös
lakonisk	kortfattad
ovillkorligen	utan undantag
kantor	kyrkomusiker
kondottiär	lycksökare
bemästra sig	behärska sig
edera	ge ut i tryck
oborstad	fräck och ohyfsad
epok	tidsålder
salin	bassäng för saltutvinning
snäv	begränsad
specerier	torra livsmedel
klorofyll	färgämne i växter
fortskridande	tilltagande
rådrum	tid för eftertanke
turnera	kvickt svar
seren	himmelskt klar, fridfull
reproducera	mångfaldiga
hädangången	avliden
kalikå	ett tjockt bomullstyg
späka	lindra begär
tåpig	enfaldig
alltigenom	fullständigt
kallskänk	kalla maträtter
överilad	förhastad
perplex	förvånad, handfallen
fåle	unghäst
korso	promenadgata
kausalitet	orsakssammanhang
fänad	boskap
glåmig	blek
logistik	transport- och materialadm.
älta	ideligen bearbeta
plagiat	stöld i form av kopiering
omvända sig	förändra sin tro
parafera	preliminärt underteckna
tarva	behöva
fixera	göra still
gycklare	narr
hängiven	engagerad
schäslong	vilosoffa
fribytare	pirat
allvetare	polyhistor
negera	förneka
ympning	hopfogning av kvist och stam
abstrahera	avskilja
nackstyv	oböjlig
hausse	uppgång på börsen
profan	ickekyrklig
umgälla	betala för, lida för
ryggradslös	viljesvag
renons	utan
ebonit	en hårdplast
blodskam	incest
exempellös	utan motstycke
parlamentera	förhandla
desillusionerad	besviken
fastmera	hellre
maliciös	Elak eller illasinnad, särskilt i avsikt att skada.    Malicious    Elak, illvillig, ondskefull, illasinnad, fientlig, ond, skadeglad, försmädlig (hånfull)    Han spred maliciösa rykten om sina kollegor.
byting	Ett nedsättande eller skämtsamt ord för ett litet barn, särskilt en liten pojke    Pojke, slyngel, pojkvasker, yngling, odåga, snorvalp, pilt    Din lilla byting, kom inte här och tro att du kan bestämma!    Snorvalp, slyngel, tölp, odåga, slyngelaktig, drummel, ligapojke, slyngelpojke, slyngelunge
alster	skapat verk
illande	intensiv, t.ex om färg
kabyss	skeppskök
sladdbarn	barn som fötts sent
patologi	läran om sjukdomar
antroposofi	andlig rörelse
derivera	härleda ifrån
bornyr	skum
underkuva	förslava
återbörda	lämna tillbaka
utstaka	dra riktlinjer
ansats	försök
narraktig	löjlig
dominoeffekt	kedjereaktion
kraftuttryck	svordom
glukos	druvsocker
memorandum	skriftlig sammanfattning
vinsch	lyftkran
embargo	handelsförbud
lasyr	genomskinlig färg
villfarelse	missuppfattning
debet	skuldsida
wigwam	indiantält
aria	soloframträdande i opera
krevad	explosion
näppeligen	knappast
privilegiera	ge företräde
framledes	i framtiden
moralisk	sedlig
taktfull	finkänslig
värdigas	nedlåta sig
planera	jämna
provokation	utmaning
ruschig	snabb
handgriplig	konkret
hymn	högstämd sång
avlöpa	utfalla
modstulen	nedslagen
befogad	med bra anledning
kall	livsuppgift
linda in orden	inte säga rakt ut
ignorans	okunnighet
klavertramp	blunder
vederbörlig	passande; rättmätig
till nöds	Endast om det är absolut nödvändigt; i sista hand.   If needed    I nödfall, i sista hand, om så krävs, vid behov, provisoriskt, undantagsvis, temporärt    Vi kan till nöds ordna fler stolar om fler gäster dyker upp.
gesvint	snabb
aubergine	äggplanta
tendentiös	färgad av syftet
konvergens	sammanlöpande
regressiv	tillbakagående
informell	otvungen
vederkvicka	stärka
krokett	liten potatisbulle
mara	ett sagoväsen
naturalism	verklighetstrogen stil
bokstavlig	egentlig
recipient	mottagare
frånfälle	död
gervais	ostsort
firn	grovkornig snö
akvedukt	vattenledande bro
territorium	landområde
slank	lång och smal
nominera	föreslå till val
anständig	passande och lämplig
kuriös	besynnerlig
klitt	sanddyn
elevator	hiss
simpel	dålig och omoralisk
marginaliserad	utanför
ackvisition	eng: acquisition    Förvärv, anskaffning, införskaffning, upphandling, akvisition, företagsköp, nykundsbearbetning
honnörsord	viktigt ord
no	japansk teaterform
smälek	skam, skymf
immanent	inneboende
behäftad	förknippad
förbehålla	undanta
kräkla	biskopsstav
gute	gotlänning
kvissla	hudakne
kompilera	hoparbeta; överföra datakod
kultivera	odla
frejdig	orädd
fackspråk	yrkesspråk
beivra	vidta åtgärder mot
tespiskärra	resande teatersällskap
frän	besk
irreparabel	obotlig
reaktionär	bakåtsträvare
gulasch	köttsoppa
lovlig	tillåten
förehavande	sysselsättning
kriterium	kännetecken; krav
betrodd	tillförlitlig
annorledes	på annat sätt
anestesiologi	bedövningslära
monokel	ögonglas för ett öga
yttrande	uttalande
bannlysning	utesluten
vaktel	fågel
fantom	vålnad
appreciera	uppvärdera
trulig	sur, besvärlig
bravur	skicklighet
passiar	pratstund
pater	abbot
anfordran	uppmaning; krav
erkänsla	tacksamhet
snöa in på	bli väldigt intresserad
prolog	inledning
momentan	ögonblicklig
neurotisk	övernervös
banal	alldaglig och ointressant
inflation	allmän prishöjning
extas	stark hänryckning
rekvirera	Begära att få något utlämnat eller hemsänt, ofta i tjänste- eller myndighetssammanhang.    Beställa, begära, tillkalla, hemställa, införskaffa, erhålla, anskaffa    Läkaren rekvirerade medicinen från sjukhusapoteket.          Journalisten fick rekvirera handlingarna från arkivet innan artikeln kunde färdigställas.
aktuell	intressant
ankommen	smårutten, om frukt
barka	Utvecklas åt ett visst håll (ofta negativt).   Sluta, urarta, avlöpa, spåra ur, utvecklas, gå överstyr, utarta sig    Diskussionen barkade snart åt fel håll.
frack	kostymtyp
skäligen	med god anledning
goffrera	krusa
riktlinje	regel
konfessionell	bekännelsetrogen
redbar	pålitlig
infallsrik	påhittig
förandligad	renad
skickad	lämpad
pastörisera	hetta upp mot bakterier
blackout	minneslucka
slätstruken	medelmåttig
hermafrodit	tvåkönad varelse
förfrågan	begäran om information
salig	överlycklig
frasig	spröd
dissertation	avhandling
atavistisk	underutvecklad
generator	strömalstrare
förestava	säga före att upprepas
en passant	i förbigående
påtagligt	märkbart
rappakalja	struntprat
supination	Rörelse där handflatan vrids uppåt/framåt eller där fotsulan vrids inåt, motsats till pronation. Används inom anatomi och medicin.    Supination    Handvridning, fotvridning, utåtrotation, dorsalsupination, rotationsrörelse, supinerad ställning, uppåtvridning    Läkaren undersökte patientens arm för att se om supinationen var smärtsam.
otidig	oförskämd
prosaisk	saklig och vardaglig
in memoriam	till minne av
geist	entusiasm
förhärda	göra okänslig
lågvattenmärke	Bildligt uttryck för något som är mycket dåligt, en bottennivå eller den sämsta punkten i en utveckling. Ursprungligen från sjöfarten: den lägsta nivå vattnet når.    Bottennivå, bottenpunkt, katastrofpunkt, misslyckande, bottenläge, uselhet, bottenrekord    Skandalen var ett verkligt lågvattenmärke i hans karriär.
bifall	medgivande
avkrok	avsides trakt
välsignad	lyckliggjord
cession	konkurs
repulsion	bortstötning
sötebrödsdagar	ljuv tillvaro
klitter	sanddyner
inducera	införa
annotera	göra anteckningar
akilleshäl	sårbar punkt
gisten	otät
oåtspord	ej tillfrågad
förbida	stilla invänta
destruktiv	förstörande
bulla	påvlig skrivelse
bojkotta	upphöra kontakten med
eskulap	läkare
badda	fukta
mefitisk	stinkande
pastös	om tjock målarfärg
en-tous-cas	tegelgrus
bittida	tidigt på morgonen
i förskingringen	långt borta
junonisk	med fylliga former
matrikel	medlemsförteckning
echappera	rymma
arbiträr	godtycklig
kreti och pleti	vem som helst
gripbar	konkret
schematisera	skissera
synkronisera	samordna
cerebral	hjärnanknuten
formalistisk	pedantisk
kollaps	sammanbrott
montage	ihopsatt verk
boklig	lärd
misskund	barmhärtighet
ärg	grön kopparbeläggning
amfibie	land- och vattendjur
omfångsrik	tjock
välfägnad	god mat och dryck
anmodan	uppmaning
attiralj	tillbehör
belletrist	skönlitterär författare
legation	mindre ambassad
hermeneutik	läran om tolkning
genitalier	könsdelar
protektorat	område under beskydd
pedikyr	fotvård
nyter	glad och pigg
replipunkt	stödjepunkt
afasi	talproblem
observandum	Något som bör observeras eller uppmärksammas; anmärkning eller varning.    Observandum    Anmärkning, notering, varning, påpekande, erinran, uppmärksamhetspunkt, notis    Läraren gav ett observandum om att uppgiften måste lämnas in i tid.
ogin	snål
besatt	ockuperad
charlatan	bedragare
publicist	tidningsperson
astrakan	ett sorts äpple
styrbord	högersida på båt
förlegad	omodern
chiffonjé	hög byrå med skrivklaff
holism	fokus på helheten
schablonmässig	vanlig och tråkig
inauguration	högtidlig invigning
inkongruens	bristande överensstämmelse
dukat	gammalt guldmynt
sakfälla	förklara skyldig
regularitet	regelbundenhet
accis	skatt
sensmoral	en berättelses lärdom
duo	duett
astronomisk	väldigt stor
stegra sig	protestera
göra avbön	be om förlåtelse
fabulera	hitta på
exercis	drill
lukullisk	läcker
egenartad	säregen
belägga	bevisa
manhaftig	karlaktig; beslutsam
feminin	kvinnlig
svanesång	Avslutande framträdande eller sista yttring före slutet.    Swan song    Avsked, slutpunkt, sista verk, avskedsföreställning, epilog, final, testamente    Romanen blev författarens svanesång innan han drog sig tillbaka från offentligheten.
arrende	nyttjanderätt
gänglig	lång och smal
bonmot	kvickt infall
hortativ	uppmanande
utfästelse	löfte
påföljd	straffande konsekvens
detektera	upptäcka
kineseri	formalism
långrandig	tråkig och enformig
närmevärde	uppskattning
flammig	ojämn i färgen
fundamental	viktig
habituell	vanemässig
härvel	haspel
impressionism	en konstriktning
huld	kärleksfull och trofast
fanerogam	fröväxt
kardiolog	hjärtspecialist
inskränka	begränsa
avmätt	kylig, utan känslor
lustrum	femårsperiod
sökt	onaturlig
presenning	vattentätt skynke
taktil	via beröring
adstringerande	sammandragande
framsynt	förutseende
myopisk	närsynt
divalater	uppblåst beteende
censur	förhandsgranskning
sakkunnig	kompetent
behållning	resultat
metastas	dottersvulst
åliggande	skyldighet
interpolera	skjuta in i text
än	fortfarande
ljum	ointresserad
sinnlig	kroppslig
kal	Utan växtlighet eller täcke; bar eller naken.    Bar, naken, tom, ödslig, karg, ogästvänlig, vegetationslös  Bergen låg kala och grå under den klara hösthimlen.
fordom	förr
bekyttad	obeslutsam
ed	landtunga
infusion	insprutning
centralisera	samla
skvader	ett sagoväsen
konstellation	samverkande enheter
acceptabel	godtagbar
mental	psykisk
semiotik	läran om tecken
hävda sig	klara sig bra
konservatorium	högre musikskola
bemyndigande	befogenhet
troglodyt	grottmänniska
kompromiss	delad lösning
fez	ett slags mössa
diktator	envåldshärskare
gensaga	invändning
komma an på	bero på
hekatomb	ofantlig mängd
jordnära	enkel och praktisk
sold	soldatlön
kompetent	duglig
embryo	tidigt foster
apart	säregen, ovanlig
bekransa	smycka
kader	fast anställd personal
samstämmig	enig
ballast	stenlast
nejd	omgivning
feodalism	gammalt samhällssystem
länsa	segla jämsmed vinden
dirigera	styra
avträda	avgå
limit	tillåtet gränsvärde
stingslig	lättirriterad
kornett	ett blåsinstrument
småsinnad	pedantisk
calypso	dans och musikstil
lakun	lucka i resonemang
mentometer	röstningsapparat
gouache	täckande vattenfärger
visent	europeisk bisonoxe
reifiera	Omvandla något abstrakt till något påtagligt eller konkret; göra en idé eller föreställning till en ”tinglig” verklighet.    Reify    Förtingliga, konkretisera, materialisera, objektivera, substanti­era, hypostasera (förtingliga), tingliggöra          Inom marxismen talar man om hur arbete och mänskliga relationer riskerar att reifieras under kapitalismen.     I sin teori varnade filosofen för att reifiera sociala relationer som om de vore fysiska ting.
pärs	hårdansträngning
indicium	anledning till misstanke
förordna	anställa
städse	alltid
lasera	måla genomskinligt
plump	fräck och okänslig
semantik	läran om ords betydelse
lämna därhän	inte ta fasta på
gnabba	småbråka
utnött	Mycket sliten eller förbrukad genom långvarigt bruk.    Sliten, förbrukad, nött, nedsliten, utsliten, avlagd, försliten    Soffans tyg var så utnött att stoppningen syntes.
paradoxal	motsägelsefull
tilja	golvplanka
dark horse	otippad segrare
faskin	trädgrensihopbuntning
medgörlig	tillmötesgående; foglig
hagla	komma i stor mängd
korollarium	självklar följdsats
anspråksfull	fordrande, pretentiös
ligatur	ihopbindning
opåkallad	onödig, obefogad
polarisera	öka motsatserna
intagande	förtjusande
bissera	upprepa
mojna	stillna, om vind
ban	slagyta på hammare
takykardi	hjärtklappning
holme	liten ö
missräkning	besvikelse
bardisan	spjut
rättshaverist	som alltid vill ha rätt
skonsam	hovsam
kåsa	mugg med handtag
vulgär	grov och osmaklig
börd	härkomst
sinkadus	lyckoträff; örfil
galär	roddskepp
hippodrom	kapplöpningsbana
underminera	undergräva
sköra	ha sönder segel
huttla	tveka
prefix	del i början av ord
pacifism	förespråkande av fred
degradera	ge lägre ställning
marskalk	högste befälhavare
mackel	krångel
illmarig	listig
solitär	Något eller någon som står ensam, avskild eller isolerad från andra.  Ensam, avskild, isolerad, eremitisk, singulär, monadisk, apart  En solitär tall reste sig mitt på den öppna ängen.
illustrativ	belysande
stanniol	tennfolie
korrugera	vecka
horrör	motbjudande handling
åskådning	tro, uppfattning
gäldenär	skuldsatt person
lasciv	oanständig
emellanåt	då och då
humbug	bluff och bedrägeri
interferens	samverkande vågmönster
inbringa	få pengar
megalit	stort stenblock
motsträvig	ovillig
parfait	en sorts glass
påstridig	envis
vasall	läntagare
gripande	skakande
obskyr	tvivelaktig; okänd; dunkel
vrenskas	streta emot
trubadur	Medeltida sångare och diktare, ofta kringvandrande och verksam vid furstehov.  Sångare, vissångare, bard, jonglör, skalde, menestrel, poète-chansonnier  Trubaduren framförde en visa om kärlek och längtan inför den samlade publiken.
advokatorisk	spetsfundig
epik	berättande diktning
berest	som rest mycket
trojansk häst	gömt angrepp inifrån
ehuruväl	trots att
semafor	signalanordning
kompakt	tätt ihopsatt
orannsaklig	oförklarlig
omkväde	refräng
tillförsikt	förtröstan, hoppfullhet
harlekin	teaternarr
vidunderlig	Oerhört stor, fantastisk eller förunderlig; ibland också skrämmande i sin storlek eller styrka.    Enastående, fantastisk, underbar, kolossal, enorm, monstruös, fenomenal, otrolig    Utsikten från bergstoppen var helt vidunderlig.
felgrepp	misstag
bävan	fruktan
sanitär	hygienisk
bastant	kraftig och stadig
hembära	framföra
avknoppning	nyetablering av företag
frälsarkrans	livboj
konnässör	kunnig expert
autodidakt	självlärd person
mästra	anmärka på, klandra
förhärdad	okänslig
echelong	truppavdelning
bälga i sig	dricka glupskt
algoritm	lösningsprocedur, -schema
förebåda	varsko i förväg
ironisk	spydig
mollusk	blötdjur
tillvälla sig	ta med våld
dryg	som räcker länge
konvertit	person som bytt religion
inferno	helvete
förvärkt	söndervärkt
factoring	fakturaköp
projektion	avbildning
figurera	synas till
kälkborgerlig	trångsynt
träda	komma
scenografi	teaterkulisser
sonat	större instrumentalverk
apostat	förrädare
konvektion	värmeströmning
piccolo	hotellpojke
pretention	krav
obefintlig	ej anträffbar
porfyr	prickig bergart
gavel	kortsida på hus
aperitif	fördrink
bulimi	hetsätning
lod	tyngd för nedsänkning
inträngande	grundlig och noggrann
marketenteri	servering
tafflig	tafatt
kartlägga	beskriva
ag	halvgräs
dinge	liten båt
missdådare	brottsling
kommersiell	affärsmässig
brisera	explodera
abdikation	tronavsägelse
blänkare	förhandsnotis
egalitet	likhet
förelägga	presentera och överlämna
genomgående	utan undantag
oäven	ganska bra
viril	manlig, kraftfull
adolescens	ungdomsålder
krepera	dö
kommission	expertgrupp för uppdrag
miserabel	urusel
gylling	gultrast
döbattang	dubbeldörr
rudiment	primitiv
avdankad	uttjänt
reproduktion	avbildning; kopia
profilera sig	markera sin egenart
rasa	leka vilt
kurtisan	glädjeflicka
raffinera	rena, förädla
strangulera	strypa
parkas	vindtät jacka
dyckert	en spiktyp
rådvill	osäker och tveksam
ackompanjemang	musikbakgrund
tilltyga	behandla illa
hymen	äktenskapets gud
framgent	hädanefter
chargera	överdriva
ta loven av	göra ofarlig
kalif	islamsk ledare
obenägen	ovillig
försyn	guds omsorg; öde
animalisk	djurisk
på stående fot	genast
förlossa	frälsa
myt	populär missuppfattning
idiomatisk	språkkarakteristisk
hybble	ruckel
inkontinens	oförmåga att hålla sig
mecenat	konstfrämjande finansiär
zirkon	en kristall
lappsjuka	nedstämdhet vid isolering
starr	grumlig ögonsjukdom
häftig	uppbrusande
ekumenisk	för kyrklig enhet
gli	fiskyngel
röja	avslöja
förbålt	förbaskat
duenna	sällskapsdam
diakritisk	särskiljande
tabloid	tidning i kvällsformat
njugg	snål; knapp
regenerera	återbilda
kallsinnig	likgiltig
lydelse	formulering
explicera	förklara
garnison	trupper på viss ort
